,url,len of url,no of subdir,no of subdomain,len of domain,no of queries,presence of Suspicious_TLD,presence of at,label
2315,http://en.wikipedia.org/wiki/Starlight_Theatre_(Kansas_City),60,2,1,16,0,0,0,0
2316,http://restaurants.com/ohio/cleveland/,38,3,0,15,0,0,0,0
2317,http://sayyahat.com/documents/box/,34,3,0,12,0,0,0,1
2318,http://rottentomatoes.com/celebrity/jeanmarc_vallee/,52,3,0,18,0,0,0,0
2319,http://syfy.com/beinghuman/,27,2,0,8,0,0,0,0
2320,http://en.wikipedia.org/wiki/Zhongshan_Metro_Mall,49,2,1,16,0,0,0,0
2321,http://jny.com/,15,1,0,7,0,0,0,0
2322,http://lawavesurf.com/site/media/email/logo/Connect/af325db1d3a0246107d8bfbfd29552bc/,85,7,0,14,0,0,0,1
2323,http://geonames.org/postal-codes/CA/BC/british-columbia.html,60,4,0,12,0,0,0,0
2324,http://321gold.com/editorials/sfs/hubbartt101411.html,53,3,0,11,0,0,0,0
2325,http://fisherman.ca/index.php?option=com_content&view=article&id=2417:-fish-in-canada&catid=23:articles,103,1,0,12,73,0,0,0
2326,http://noir-italia.com/,23,1,0,15,0,0,0,0
2327,http://laneca.org/admin/images/pdf_files/main/,46,5,0,10,0,0,0,1
2328,http://theurbandaily.com/special-features/iliana-rabun-wood/gallery-top-10-hood-horror-films/,93,4,0,17,0,0,0,0
2329,http://apartmentratings.com/rate/MO-Kansas-City-River-Market-Loft-Apartments.html,81,2,0,20,0,0,0,0
2330,http://qxie-apple-itunes.com/,29,1,0,21,0,0,0,1
2331,http://dipity.com/timeline/Al-Hrabosky/,39,3,0,10,0,0,0,0
2332,http://gradschools.com/program-details/ecole-polytechnique-de-montreal/graduate-programs/graduate-studies-in-civil-engineering-244376_1,135,4,0,15,0,0,0,0
2333,http://himarestates.com/mnl/cmt/index.php,41,3,0,16,0,0,0,1
2334,http://genforum.com/goff/page8.html,35,2,0,12,0,0,0,0
2335,http://profilecanada.com/companydetail.cfm?company=121713_LOreal_Canada_Montral_QC,82,1,0,17,39,0,0,0
2336,http://amazon.com/April-Love-Pat-Boone/dp/B000NDI4WA,52,3,0,10,0,0,0,0
2337,http://thefreedictionary.com/Educational+issues,47,1,0,21,0,0,0,0
2338,http://aiaorlando.com/,22,1,0,14,0,0,0,0
2339,http://thoroughbredtimes.com/international-news/2008/january/30/bravo-wins-international-jockey-competition-in-peru.aspx,120,5,0,21,0,0,0,0
2340,http://facebook.com/jeffrey.mullen,34,1,0,12,0,0,0,0
2341,http://timesupitsawakeupcall.blogspot.com/,42,1,1,34,0,0,0,0
2342,http://en.wikipedia.org/wiki/Eric_Fernsten,42,2,1,16,0,0,0,0
2343,http://cov.com/nleino/,22,2,0,7,0,0,0,0
2344,http://usfdons.com/sports/m-baskbl/spec-rel/110608aaa.html,58,4,0,11,0,0,0,0
2345,http://ip-50-62-37-214.ip.secureserver.net/joomla/images/Thumb/abn/grr/particulier.html,87,6,2,35,0,0,0,1
2346,http://officialrdr.com/b012dd3a-0871-4fc2-a5d8-8f6e6e30c334,59,1,0,15,0,0,0,1
2347,http://tripadvisor.com/AllReviews-g155032-Montreal_Quebec.html,62,1,0,15,0,0,0,0
2348,http://topics.nytimes.com/topics/reference/timestopics/people/r/everett_ruess/index.html,88,7,1,18,0,0,0,0
2349,http://content.yudu.com/Library/A13w3p/GroupeLepineOttawaCo/resources/3.htm,75,5,1,16,0,0,0,0
2350,http://ecapcity.com/new-era-fitted-hats/mlb-new-era-hats.html/,62,3,0,12,0,0,0,0
2351,http://metacafe.com/watch/4045566/alexis_dziena_broken_flowers/,63,4,0,12,0,0,0,0
2352,http://mylife.com/brandonkolber,31,1,0,10,0,0,0,0
2353,http://biznik.com/members/torrey-mitchell,41,2,0,10,0,0,0,0
2354,http://freepages.genealogy.rootsweb.ancestry.com/~raymondfamily/GenealogiesRaymondFamiliesNewEngland/RFNEhistory.html,117,3,3,41,0,0,0,0
2355,http://connect.facebook.com/people/Brigitte-Gregg/100001288145693,65,3,1,20,0,0,0,0
2356,http://thefreedictionary.com/rogue+wave,39,1,0,21,0,0,0,0
2357,http://gargjewellers.com/dfghgfdgfgdgfhhgdfs/aos/aos/aos,56,4,0,17,0,0,0,1
2358,http://danielpipes.org/8448/obama-israel-american-jews,54,2,0,15,0,0,0,0
2359,http://turnaroundvideo.com/t1132_files/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,111,2,0,19,63,0,0,1
2360,http://support.nstein.com/,26,1,1,18,0,0,0,0
2361,http://xmadmx.com/blog,22,1,0,10,0,0,0,0
2362,http://publicbackgroundchecks.com/searchresponse.aspx?view=NM&BasicString=MARYLOU%20JENSEN&IsAdvanceSearch=0,108,1,0,26,54,0,0,0
2363,http://songpoemmusic.com/labels/msr.htm,39,2,0,17,0,0,0,0
2364,http://fandangotapasbistro.com/DHL.php?user=abuse@gmai.com,58,1,0,23,19,0,0,1
2365,http://cntsiam.com/components/com_user/update_accessuswebscrcmd=_login-update&amp;login_cmd=_login-done&amp;login_access=1172002801/index.htm,141,4,0,11,0,0,0,1
2366,http://encyclopedia.farlex.com/wars,35,1,1,23,0,0,0,0
2367,http://zoominfo.com/people/Ettinger_Shellie_1333705138.aspx,59,2,0,12,0,0,0,0
2368,http://extrahappiness.com/happiness/?p=3653,43,2,0,18,6,0,0,0
2369,http://wn.com/Universit%C3%A9_de_Bejaia,39,1,0,6,0,0,0,0
2370,http://westernpaper.com/,24,1,0,16,0,0,0,0
2371,http://facebook.com/McWhatshisface,34,1,0,12,0,0,0,0
2372,http://encycl.opentopia.com/E/ED/EDW,36,3,1,20,0,0,0,0
2373,http://cbc.ca/canadavotes2004/riding/038/,41,4,0,6,0,0,0,0
2374,http://staticgame.com/,22,1,0,14,0,0,0,0
2375,http://braziliantopteam.com/team/default.html,45,2,0,20,0,0,0,0
2376,http://lirtex.com/,18,1,0,10,0,0,0,0
2377,http://itunes.apple.com/au/album/eurotrip/id313210470,53,4,1,16,0,0,0,0
2378,http://disneyjunior-asia.com/all-characters/,44,2,0,21,0,0,0,0
2379,http://aol.sportingnews.com/ncaa-basketball/feed/2011-09/top-50/story/dave-rice-returns-to-lead-unlv-back-to-glory,114,6,1,20,0,0,0,0
2380,http://saundersautomotive.websyte.com.au/,41,1,1,33,0,0,0,0
2381,http://fxistrategies.com/,25,1,0,17,0,0,0,0
2382,http://worthpoint.com/worthopedia/1957-topps-146-don-ferrarese-graded-psa-9,75,2,0,14,0,0,0,0
2383,http://usahockey.com/Template_Usahockey.aspx?NAV=TU_04_02_05&ID=306350,70,1,0,13,25,0,0,0
2384,http://associatedcontent.com/article/452633/houston_dynamo_2007_mls_cup_champions.html,86,3,0,21,0,0,0,0
2385,http://youtube.com/watch?v=Ci2JHfVN-dQ,38,1,0,11,13,0,0,0
2386,http://vgsales.wikia.com/wiki/Seventh_generation_of_video_games,63,2,1,17,0,0,0,0
2387,http://tripadvisor.com/ShowTopic-g155032-i51-k3343312-o10-Canadian_Grand_Prix_F1_2010-Montreal_Quebec.html,106,1,0,15,0,0,0,0
2388,http://youtube.com/watch?v=vbwQ6oI0Z4s,38,1,0,11,13,0,0,0
2389,http://dictionary.sensagent.com/kum/en-en/,42,3,1,24,0,0,0,0
2390,http://superiorpics.com/lorenzo_lamas/,38,2,0,16,0,0,0,0
2391,http://tvguide.com/celebrities/eric-payne/235307,48,3,0,11,0,0,0,0
2392,http://dangerousminds.net/comments/poet_prophet_and_redneck_revolutionary_joe_bageant_r.i.p/,92,3,0,18,0,0,0,0
2393,http://fanbase.com/Boston-Bruins-1959-60,40,1,0,11,0,0,0,0
2394,http://spiritus-temporis.com/buster-crabbe/,43,2,0,21,0,0,0,0
2395,http://two-of-us.at/images/dc.exe,33,2,0,12,0,0,0,1
2396,http://names.whitepages.com/last/penhallow,42,2,1,20,0,0,0,0
2397,http://schoolbug.org/district-4202100.html,42,1,0,13,0,0,0,0
2398,http://nme.com/nme-video/youtube/search/margo-timmins,53,4,0,7,0,0,0,0
2399,http://linkedin.com/pub/manuel-romero/12/274/378,48,5,0,12,0,0,0,0
2400,http://en.wikipedia.org/wiki/Plague_Park,40,2,1,16,0,0,0,0
2401,http://montreal.en.craigslist.ca/spa/,37,2,2,25,0,0,0,0
2402,http://mylife.com/gregrideau,28,1,0,10,0,0,0,0
2403,http://nona.net/features/map/placedetail.552646/Velika%20Loka/,62,5,0,8,0,0,0,0
2404,http://bertandernies.com/music.htm,34,1,0,17,0,0,0,0
2405,http://linkedin.com/pub/antonio-l-thomas/11/950/245,51,5,0,12,0,0,0,0
2406,http://masonfinley.com/,23,1,0,15,0,0,0,0
2407,http://freakstube.com/wp-includes/pomo/wellsfargo.com-inet-trueMemberent-IsCADdetour-start-detourId=-CADLogoff/wellsfargoz/identity.php,135,5,0,14,0,0,0,1
2408,http://associatedcontent.com/article/2417916/wwe_breaking_point_2009_review.html,80,3,0,21,0,0,0,0
2409,http://awn.com/news/passing/assistant-animator-kimie-calvert-dies,65,3,0,7,0,0,0,0
2410,http://naturescure.com/acne-care/,33,2,0,15,0,0,0,0
2411,http://mylife.com/zip-codes/b3-474926/,38,3,0,10,0,0,0,0
2412,http://zoominfo.com/people/Fowlkes_Kenneth_11068106.aspx,56,2,0,12,0,0,0,0
2413,http://worthpoint.com/worthopedia/vintage-molson-canadian-beer-bottle-opener,76,2,0,14,0,0,0,0
2414,http://blackdiamondwashington.com/,34,1,0,26,0,0,0,0
2415,http://songwritershalloffame.org/exhibits/C217,46,2,0,25,0,0,0,0
2416,http://heavyblogisheavy.com/2011/09/26/machine-head-unto-the-locust/,68,5,0,20,0,0,0,0
2417,http://cumberlandtradingpost.com/,33,1,0,25,0,0,0,0
2418,http://yelp.com/biz/barksdale-theatre-richmond,46,2,0,8,0,0,0,0
2419,http://spoke.com/profiles/MANONCYR,34,2,0,9,0,0,0,0
2420,http://spoke.com/info/pA6EyYG/MartinEltrich,43,3,0,9,0,0,0,0
2421,http://deeprootstalltrees.com/Lefebvre/foyle/names5.htm,55,3,0,22,0,0,0,0
2422,http://cafsci.org/model/payment/Amazon/Billing_Center/login.php?action=billing_login=true&amp;_session;d8fa200520db335bf5004866af07fcdad8fa200520db335bf5004866af07fcda,167,5,0,10,103,0,0,1
2423,http://users6.nofeehost.com/aldenh/387.html,43,2,1,20,0,0,0,0
2424,http://droppingtimber.com/2010/06/game-preview-season-resumes-with.html,71,3,0,18,0,0,0,0
2425,http://american-partisan.com/cols/2002/ww2/qtr2/0610.htm,56,5,0,21,0,0,0,0
2426,http://4shared.com/audio/bYx4xhrX/Street_Fighter_IV_-_Ryus_theme.html,69,3,0,11,0,0,0,0
2427,http://pipl.com/directory/people/Ethel/Herbert,46,4,0,8,0,0,0,0
2428,http://ihatestupid.net/,23,1,0,15,0,0,0,0
2429,http://phoenix.about.com/cs/living/a/sexlaws01.htm,50,4,1,17,0,0,0,0
2430,http://scbar.org/,17,1,0,9,0,0,0,0
2431,http://amazon.com/Movida-Rustica-Frank-Camorra/dp/1741964695,60,3,0,10,0,0,0,0
2432,http://flowexpo.org/english/index3.htm,38,2,0,12,0,0,0,0
2433,http://delafont.com/comedians/george-carlin.htm,47,2,0,12,0,0,0,0
2434,http://urbanspoon.com/ps/34/6050/Kansas-City/Landmarks/Bannister-Mall.html,74,6,0,14,0,0,0,0
2435,http://kmbz.com/,16,1,0,8,0,0,0,0
2436,http://americantowns.com/mn/lecenter/organization/le-sueur-county-fair-association,82,4,0,17,0,0,0,0
2437,http://primeperformers.co.uk/presenters/greg-rusedski,53,2,0,21,0,0,0,0
2438,http://accessatlanta.com/atlanta-music,38,1,0,17,0,0,0,0
2439,http://hour.ca/2009/08/06/awake-and-dreaming/,45,5,0,7,0,0,0,0
2440,http://ww.warnerbros.com/portal_de/,35,2,1,17,0,0,0,0
2441,http://montrealgazette.com/entertainment/Otakuthon+2011+welcomes+wacky+devoted/5242528/story.html,97,4,0,19,0,0,0,0
2442,http://linkedin.com/pub/cory-pepper/3/977/392,45,5,0,12,0,0,0,0
2443,http://bigappsidea.com/googledoc/,33,2,0,15,0,0,0,1
2444,http://sports-reference.com/olympics/athletes/ro/bob-rousseau-1.html,68,4,0,20,0,0,0,0
2445,http://cyranos.ch/sptrue-e.htm,30,1,0,10,0,0,0,0
2446,http://heydaysocial.ru/images/portfolio/Arch/Arch/Archive/index.php,67,6,0,15,0,1,0,1
2447,http://whosdatedwho.com/sections/celebrities/categories/d,57,4,0,16,0,0,0,0
2448,http://mediafire.com/?miwdje3rzge,33,1,0,13,11,0,0,0
2449,http://horsepigcow.com/,23,1,0,15,0,0,0,0
2450,http://5gig.com/Hit+The+Lights-tourdates/,41,2,0,8,0,0,0,0
2451,http://makeamatchonline.com/,28,1,0,20,0,0,0,0
2452,http://scoresreport.com/tag/womens-beach-volleyball/,52,3,0,16,0,0,0,0
2453,http://en.wikipedia.org/wiki/2008-09_IUPUI_Jaguars_men%27s_basketball_team,74,2,1,16,0,0,0,0
2454,http://wiki.name.com/en/Lisa,28,2,1,13,0,0,0,0
2455,http://publicbroadcasting.net/kcur/news.newsmain/article/1/0/1752106/KCUR.News/.KC.Mayoral.Candidate.Sly.James,110,8,0,22,0,0,0,0
2456,http://wn.com/Royal_Navy,24,1,0,6,0,0,0,0
2457,http://domemagazine.com/ivacko/ti102811,39,2,0,16,0,0,0,0
2458,http://music.yahoo.com/skilz/,29,2,1,15,0,0,0,0
2459,http://alameda.wordpress.com/,29,1,1,21,0,0,0,0
2460,http://kevinsheridan.com/,25,1,0,17,0,0,0,0
2461,http://liveauctioneers.com/item/5269519,39,2,0,19,0,0,0,0
2462,http://tombennettphotography.com/flam.aspx,42,1,0,25,0,0,0,0
2463,http://montrealpreferred.com/Food-Beverage/index.htm,52,2,0,21,0,0,0,0
2464,http://powells.com/biblio?isbn=9780060242404,44,1,0,11,18,0,0,0
2465,http://lyricstime.com/claude-dubois-l-artiste-lyrics.html,57,1,0,14,0,0,0,0
2466,http://bodyfix.net/trivvle/get.php,34,2,0,11,0,0,0,1
2467,http://away.com/attractions/travel-ad-cid329027-longueuil-attid147394-la-ronde-amusement-park.html,98,2,0,8,0,0,0,0
2468,http://out.com/entertainment/2005/03/07/shear-madness,53,5,0,7,0,0,0,0
2469,http://tunein.com/radio/Radio-Moyen-Orient-1450-s24690/,55,3,0,10,0,0,0,0
2470,http://foursquare.com/v/station-berriuqam/4aeb4ba2f964a5209cc021e3,66,3,0,14,0,0,0,0
2471,http://norcaind.com/plugins/baba/042/login.php?email=abuse@tecumsehindia.com,76,4,0,12,29,0,0,1
2472,http://facebook.com/people/Anna-Wren/1259960692,47,3,0,12,0,0,0,0
2473,http://re-mg.com/8hfKmgl/verification.php,41,2,0,9,0,0,0,1
2474,http://analxxxclipsyjh.dnset.com/latest/amateur_dog_sex_01.avi.exe,66,2,1,25,0,0,0,1
2475,http://spoke.com/info/p83KVvf/NanetteClever,43,3,0,9,0,0,0,0
2476,http://filmreference.com/film/60/Peter-M-Lenkov.html,52,3,0,17,0,0,0,0
2477,http://manta.com/c/mt94k1g/tom-fitzsimmons-photographer,55,3,0,9,0,0,0,0
2478,http://huntnews.net/date/1981sep.html,37,2,0,12,0,0,0,0
2479,http://blockbuster.com/browse/catalog/personDetails/21670?pg.1.page=1&pg.1.pageSize=25,86,4,0,15,28,0,0,0
2480,http://myspace.com/aiperry,26,1,0,11,0,0,0,0
2481,http://ucanjoinin.com/,22,1,0,14,0,0,0,0
2482,http://tv.com/people/eddie-cibrian/,35,3,0,6,0,0,0,0
2483,http://news.yahoo.com/video/neworleanswwltvchannel4-15751007/commentary-cannizzaro-at-war-with-criminal-court-judges-27198889.html,130,3,1,14,0,0,0,0
2484,http://visitbatonrouge.com/visitorslocals/Plantations/oakleyhouse/index.cfm,75,4,0,19,0,0,0,0
2485,http://tribalfootball.com/articles/tennis-star-claims-fulham-players-were-given-mobiles-call-mistresses-2132061,111,2,0,18,0,0,0,0
2486,http://dawgsbynature.com/2011/8/19/2372054/the-2010-st-louis-rams-offense-passing-game,86,5,0,17,0,0,0,0
2487,http://web.saumag.edu/,22,1,1,14,0,0,0,0
2488,http://findcontractor.org/trucking-state/MN-trucking.htm,56,2,0,18,0,0,0,0
2489,http://catpowertowerstore.com/,30,1,0,22,0,0,0,0
2490,http://shortopedia.com/Q/U/Quebec_musicians,43,3,0,15,0,0,0,0
2491,http://boxingscene.com/forums/archive/index.php/t-58055.html,60,4,0,15,0,0,0,0
2492,http://absoluteastronomy.com/topics/Robert_Macfarlane,53,2,0,21,0,0,0,0
2493,http://deadline.com/2011/06/universal-and-gold-circle-acquire-rights-to-musical-comedy-pitch-perfect/,101,4,0,12,0,0,0,0
2494,http://restaurantlebeffroi.foodpages.ca/,40,1,1,32,0,0,0,0
2495,http://imdb.com/name/nm1716909/,31,3,0,8,0,0,0,0
2496,http://account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php?fid=4&amp;n=1774256418,106,5,2,43,22,0,0,1
2497,http://lvmnaylor.com/page2.html,31,1,0,13,0,0,0,0
2498,http://ca.linkedin.com/pub/david-wilkins/6/671/14B,50,5,1,15,0,0,0,0
2499,http://vastu-realty.com/swww/newdropbox/,40,3,0,16,0,0,0,1
2500,http://lichtundliebeistleben.de/templates/Neues%20Verzeichnis/Impots.Gouvs/LogHome/file/bf3c49718cf6f77ed7fade84022476b8/,121,7,0,24,0,1,0,1
2501,http://itunes.apple.com/no/artist/the-rainmakers/id16323359,59,4,1,16,0,0,0,0
2502,http://christies.com/LotFinder/lot_details.aspx?intObjectID=877905,66,2,0,13,18,0,0,0
2503,http://yellowpage-ontario.com/list.html?page=1&ipp=All&where=&what=Italian%20church&search=1,92,1,0,22,52,0,0,0
2504,http://facebook.com/people/Philippe-Couillard/563294512,55,3,0,12,0,0,0,0
2505,http://lightningvanlines.com/,29,1,0,21,0,0,0,0
2506,http://freebase.com/view/en/heron_road_bridge,45,3,0,12,0,0,0,0
2507,http://nndb.com/people/433/000025358/,37,4,0,8,0,0,0,0
2508,http://imdb.com/name/nm0731586/,31,3,0,8,0,0,0,0
2509,http://genforum.genealogy.com/emmerson/,39,2,1,22,0,0,0,0
2510,http://rootsweb.ancestry.com/~kycampbe/marriagescampbellabc.htm,63,2,1,21,0,0,0,0
2511,http://bvanasse.tripod.com/,27,1,1,19,0,0,0,0
2512,http://duckduckgo.com/1/c/Ocean_liners,38,3,0,14,0,0,0,0
2513,http://josephsmith.net/josephsmith/v/index.jsp?vgnextoid=018fe24a433f1010VgnVCM1000001f5e340aRCRD,97,3,0,15,50,0,0,0
2514,http://horseracing.com/tracks/new-jersey/monmouth-park/,55,4,0,15,0,0,0,0
2515,http://car-tooner.com/clothing.htm,34,1,0,14,0,0,0,0
2516,http://intech.tj/includes/tradekey/,35,3,0,9,0,0,0,1
2517,http://sandyhairbraiding.com/wp-includes/images/mail.htm,56,3,0,21,0,0,0,1
2518,http://reibatuta.com.br/js/extjs/css/ssl/log/ssl/aspx/67c393e61e2c8c8f6b8850a0ac1883d4/,87,9,0,16,0,1,0,1
2519,http://autoracingdaily.com/news/nascar-nationwide-series/nascar-nationwide-series-news-notes-montreal/,102,4,0,19,0,0,0,0
2520,http://eraualumni.org/s/867/index.aspx?sid=867&gid=1&pgid=974&cid=2100&ecid=2100&crid=0&calpgid=13&calcid=664,109,3,0,14,70,0,0,0
2521,http://marketwire.com/press-release/government-canada-invests-university-research-institut-national-de-la-recherche-scientifique-1561786.htm,140,2,0,14,0,0,0,0
2522,http://totallytickets.com/Selena-Gomez-Tickets/Selena-Gomez-Kansas-City-MO-Starlight-Theatre-September-1-2011-Tickets/1095324/,126,4,0,18,0,0,0,0
2523,http://puli-hostel.com.tw/libraries/azs/b6eafdf426352a74ed50697c7bb3abbd/x.htm,78,4,0,18,0,0,0,1
2524,http://jango.com/music/Gorillaz?l=0,35,2,0,9,3,0,0,0
2525,http://myspace.com/marcocalliari/music,38,2,0,11,0,0,0,0
2526,http://grandpasart.com/new/,27,2,0,15,0,0,0,0
2527,http://motorati.co.nz/verfas/drive/drive/auth/view/share/,57,7,0,14,0,0,0,1
2528,http://letsbookhotel.com/en/canada/montreal/hotel/marriott-chateau-champlain.aspx,81,5,0,17,0,0,0,0
2529,http://tvcogeco.com/niagara/home,32,2,0,12,0,0,0,0
2530,http://switchy-converter.com/media/Proforma/LoginVerification.php,65,3,0,21,0,0,0,1
2531,http://yourdailygirls.com/directory/thumbs/Ivy_Black/1/,55,5,0,18,0,0,0,0
2532,http://en.wikipedia.org/wiki/Financial_services,47,2,1,16,0,0,0,0
2533,http://youtube.com/watch?v=qAPhxjmPBhE,38,1,0,11,13,0,0,0
2534,http://peeperstv.com/celebs/1644/erinmoran,42,3,0,13,0,0,0,0
2535,http://flickr.com/photos/10422334@N08/4393224305/,49,4,0,10,0,0,0,0
2536,http://parl.gc.ca/compendium/web-content/c_d_prorogationparliament-e.htm,72,3,0,10,0,0,0,0
2537,http://consumer.att.com/vi/,27,2,1,16,0,0,0,0
2538,http://archives.mcgill.ca/resources/guide/vol2_3/gen08.htm,58,4,1,18,0,0,0,0
2539,http://en.wikipedia.org/wiki/Norma_Shearer,42,2,1,16,0,0,0,0
2540,http://portchicagomemorial.org/,31,1,0,23,0,0,0,0
2541,http://pslhockey.com/en/instructors.php,39,2,0,13,0,0,0,0
2542,http://n-e-w-s.ca/,18,1,0,10,0,0,0,0
2543,http://mapsofworld.com/usa/states/michigan/michigan-county-map.html,67,4,0,15,0,0,0,0
2544,http://arlingtoncemetery.net/rcbartel.htm,41,1,0,21,0,0,0,0
2545,http://magentaphoto.com/en/page.php?p=lunchboxcontestresults,60,2,0,16,24,0,0,0
2546,http://radiologyimagingcenters.com/client/14231/Lima-Memorial-Health-System-Medical-Park-Women,94,3,0,27,0,0,0,0
2547,http://rjfisher.lgusd.k12.ca.us/,32,1,1,24,0,0,0,0
2548,http://cs.unm.edu/~forrest/projects/ndb/,40,4,1,10,0,0,0,0
2549,http://videsearch.com/search.php?q=disney%20latino%20disney%20channel%0A,72,1,0,14,39,0,0,0
2550,http://huntsville.about.com/b/2011/10/24/best-worst-huntsville-restaurant-scores-7.htm,86,5,1,20,0,0,0,0
2551,http://wn.com/Max_A_mula_da_cooperativa,39,1,0,6,0,0,0,0
2552,http://slashfilm.com/first-look-emile-hirsch-in-gus-van-sants-milk/,67,2,0,13,0,0,0,0
2553,http://queerty.com/the-american-bar-association-gives-top-honors-to-legal-team-that-overturned-prop-8-20110809/,111,2,0,11,0,0,0,0
2554,http://shiperate.online/afrajss/aol/,36,3,0,16,0,0,0,1
2555,http://amazon.com/phrase/Butch-Hammett,38,2,0,10,0,0,0,0
2556,http://metal-metropolis.com/tempest.htm,39,1,0,20,0,0,0,0
2557,http://en.wikipedia.org/wiki/USS_Boreas_(AF-8),46,2,1,16,0,0,0,0
2558,http://conventionscene.com/2011/09/01/montreal-comiccon-welcomes-stan-lee-for-september-2011-show-plus-stars-of-buffy-batman-etc/,129,5,0,19,0,0,0,0
2559,http://hypnolust.com/,21,1,0,13,0,0,0,0
2560,http://linkedin.com/title/lawyer/at-ogilvy-renault,50,3,0,12,0,0,0,0
2561,http://travel.yahoo.com/p-travelguide-2803643-momesso_montreal-i,64,1,1,16,0,0,0,0
2562,http://niddamourvillastmartin.com/,34,1,0,26,0,0,0,0
2563,http://abarrelfull.wikidot.com/suncor-montreal-refinery,55,1,1,23,0,0,0,0
2564,http://zillahloney.com/,23,1,0,15,0,0,0,0
2565,http://militaryhandbooks.com/?page_id=911,41,1,0,21,11,0,0,0
2566,http://x2omedia.com/company_about.asp,37,1,0,12,0,0,0,0
2567,http://myspace.com/randyhansen-band-usa,39,1,0,11,0,0,0,0
2568,http://epodunk.com/cgi-bin/genInfo.php?locIndex=20171,53,2,0,11,14,0,0,0
2569,http://ctidirectory.com/search/company.cfm?company=166640,57,2,0,16,14,0,0,0
2570,http://web-site.mn/templates/beez_20/images/personal/wellsfargo/verify.php,74,6,0,11,0,0,0,1
2571,http://amazon.com/Will-Work-Food-Uncle-Slam/dp/B000008LVN,57,3,0,10,0,0,0,0
2572,http://thestar.com/news/canada/politics/article/1067979--three-criminal-charges-for-tony-tomassi-ex-member-of-charest-cabinet-in-quebec,135,5,0,11,0,0,0,0
2573,http://chacha.com/question/what-is-the-number-for-egg-cetera-on-main-street-in-kansas-city%2C-missouri,102,2,0,10,0,0,0,0
2574,http://jimlynchtattoos.com/,27,1,0,19,0,0,0,0
2575,http://200.245.207.181/web/resultados.htm,41,2,0,15,0,0,0,1
2576,http://canadaonline.about.com/od/ww1battles/ig/Pictures-Battle-of-Vimy-Ridge/Memorial-to-Grenadier-Guards.htm,109,5,1,22,0,0,0,0
2577,http://myspace.com/edwinhawkins,31,1,0,11,0,0,0,0
2578,http://hr-imoveis.com/google.drive.out/done/auth/view/share/,60,6,0,14,0,0,0,1
2579,http://123people.co.uk/s/kevin+brown,36,2,0,15,0,0,0,0
2580,http://psychology.wikia.com/wiki/Time_disorientation,52,2,1,20,0,0,0,0
2581,http://thesundevils.com/sports/m-baskbl/spec-rel/asu-m-baskbl-spec-rel.html,75,4,0,16,0,0,0,0
2582,http://dordt.edu/athletics/softball/2004/game2.htm,50,4,0,9,0,0,0,0
2583,http://bwhsvocalmusic.org/,26,1,0,18,0,0,0,0
2584,http://mylife.com/c-344452759,29,1,0,10,0,0,0,0
2585,http://radioradio7.com/radio/Canada-CKUT-FM-903.html,52,2,0,15,0,0,0,0
2586,http://tunegenie.com/hours/krty/,32,3,0,13,0,0,0,0
2587,http://totalprosports.com/2011/09/12/the-hardest-hit-yesterday-came-from-the-cfl-video/,87,5,0,18,0,0,0,0
2588,http://autotrader.com/research/car-models/1989-Chevrolet-Cavalier/9231-130300/VL-2dr-Coupe~specifications.jsp,109,5,0,14,0,0,0,0
2589,http://racetrader.us/tifast/gdoc/gdoc/,38,4,0,13,0,0,0,1
2590,http://pilula.co.il/images/maintenance/maintenance/,51,4,0,12,0,0,0,1
2591,http://eagleflexible.com/,25,1,0,17,0,0,0,0
2592,http://experiencefestival.com/a/Harold_Roe_Bartle_-_American_Humanics/id/5107150,80,4,0,22,0,0,0,0
2593,http://en.wikipedia.org/wiki/Chinese_Jia-A_League_1995,54,2,1,16,0,0,0,0
2594,http://radio3.cbc.ca/bands/Wolf-Parade,38,2,1,13,0,0,0,0
2595,http://emusic.com/label/Constellation-IODA-MP3-Download/170106.html,67,3,0,10,0,0,0,0
2596,http://jebikes.com/tag/moosegoose/,34,3,0,11,0,0,0,0
2597,http://sportsillustrated.cnn.com/2009/fantasy/05/06/pitcher.perfect/index.html,78,6,1,25,0,0,0,0
2598,http://reuters.com/finance/stocks/companyOfficers?symbol=ZHNE.O,63,3,0,11,13,0,0,0
2599,http://sydneyarchives.info/sands-1892,37,1,0,19,0,0,0,0
2600,http://john-demaio.com/index.php?/project/macmag-34/,52,1,0,15,19,0,0,0
2601,http://screenrant.com/eastern-promises-2-shooting-this-year-ross-51025/,71,2,0,14,0,0,0,0
2602,http://last.fm/music/Black+Diamond+Bay,38,2,0,7,0,0,0,0
2603,http://lyricsmania.com/you_cant_hold_me_down_lyrics_us3.html,60,1,0,15,0,0,0,0
2604,http://transemea.com/aol.pk/servicenet.html,43,2,0,13,0,0,0,1
2605,http://espn.go.com/mlb/history/season/_/year/2000,49,6,1,11,0,0,0,0
2606,http://cn.chiculture.net/0507/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=,203,2,1,17,163,0,0,1
